Date,Equity
19930325,1515301.3894335611
19930326,1515460.457081561
19930329,1521697.510117561
19930330,1524725.704037561
19930331,1532995.645368561
19930401,1521960.643321561
19930402,1494221.512489561
19930405,1500029.557087561
19930406,1492504.223322561
19930407,1507335.607588561
19930408,1505808.285093561
19930412,1526993.371307561
19930413,1533962.7037715612
19930414,1524812.1848395609
19930415,1519777.224696561
19930416,1510464.605343561
19930419,1497649.606427561
19930420,1496555.464380561
19930421,1476878.074744581
19930422,1463616.389954581
19930423,1458320.8856375809
19930426,1434769.699337581
19930427,1444369.492770581
19930428,1450414.7749665808
19930429,1458652.866313581
19930430,1463788.5503205808
19930503,1469231.1427285809
19930504,1484080.2883095809
19930505,1487012.2339305808
19930506,1488259.0156735808
19930507,1487803.205084581
19930510,1492805.4703555808
19930511,1497500.1851715809
19930512,1502519.681045581
19930513,1491488.9868475809
19930514,1486321.221875581
19930517,1483793.9823765808
19930518,1493059.8300715808
19930519,1519126.317738581
19930520,1524497.176950581
19930521,1514324.2031725808
19930524,1512373.6884925808
19930525,1519018.785166581
19930526,1538633.312540581
19930527,1543380.107026581
19930528,1530586.2953715809
19930601,1543558.0123165809
19930602,1551646.9911515808
19930603,1550017.471846581
19930604,1534099.0024025808
19930607,1516464.399741581
19930608,1503091.4261405808
19930609,1501836.2847925809
19930610,1499964.111032581
19930611,1499854.624662581
19930614,1503385.801646581
19930615,1515063.509394581
19930616,1513209.222921581
19930617,1513461.2423735808
19930618,1511581.1682285808
19930621,1513364.2759865809
19930622,1512798.9070385809
19930623,1505430.256062581
19930624,1518286.240763581
19930625,1521576.626047581
19930628,1534978.534373581
19930629,1546335.1059055808
19930630,1548118.552135581
19930701,1545966.4562395809
19930702,1536251.214905581
19930706,1529582.3973765809
19930707,1525735.036793581
19930708,1531310.6437625808
19930709,1539483.4320455808
19930712,1536159.214807581
19930713,1542888.324672581
19930714,1549867.093106581
19930715,1546461.705571581
19930716,1531382.4223825808
19930719,1527645.8044505809
19930720,1533786.2561025808
19930721,1514148.6620965637
19930722,1511510.899570017
19930723,1528497.2391847433
19930726,1544722.24258347
19930727,1540099.55425547
19930728,1541520.9577654698
19930729,1548446.9118354698
19930730,1548718.87185547
19930802,1558456.8545694698
19930803,1564271.0280014698
19930804,1576435.3683654699
19930805,1574908.8572374699
19930806,1581401.7312874699
19930809,1596678.70393147
19930810,1605324.43664947
19930811,1603472.2166674698
19930812,1597796.6806854699
19930813,1602817.4350554699
19930816,1620458.6719894698
19930817,1636783.27985947
19930818,1650696.20360547
19930819,1649874.69142147
19930820,1640653.53929947
19930823,1646400.95008547
19930824,1662255.6995194699
19930825,1655177.0497754698
19930826,1642664.04633747
19930827,1639453.1934614698
19930830,1643828.3495294699
19930831,1658346.20267747
19930901,1660298.7338494698
19930902,1658353.47542147
19930903,1658132.3943594699
19930907,1623101.9479834698
19930908,1605332.4917634698
19930909,1628791.4875254699
19930910,1645679.59725347
19930913,1630831.1774134699
19930914,1623045.1800434699
19930915,1648570.85055747
19930916,1649259.2379134698
19930917,1655661.7174014698
19930920,1656560.4922934698
19930921,1646685.2106774698
19930922,1681250.78013747
19930923,1697970.04614947
19930924,1700892.3819454699
19930927,1708045.2105754698
19930928,1710197.96138747
19930929,1705320.91151747
19930930,1696899.5554694699
19931001,1696323.3242994698
19931004,1703391.3306934698
19931005,1678618.6656854698
19931006,1680042.25292347
19931007,1669608.24708347
19931008,1676699.68276547
19931011,1679280.1040514698
19931012,1692391.51998947
19931013,1679019.18785347
19931014,1675221.25650347
19931015,1687945.1349954698
19931018,1677414.26466347
19931019,1651936.94843347
19931020,1631020.6924834698
19931021,1616325.20638879
19931022,1617554.5110187898
19931025,1606887.4985067898
19931026,1605396.43715279
19931027,1618852.12667279
19931028,1621937.58689279
19931029,1635572.4979527898
19931101,1648002.7096167898
19931102,1637981.8915807898
19931103,1589617.2618047898
19931104,1565290.8976047898
19931105,1573891.0715547898
19931108,1594647.8025447899
19931109,1607035.2183327898
19931110,1629699.8353127898
19931111,1628161.81698279
19931112,1628968.8718587898
19931115,1612215.40189879
19931116,1601143.44465279
19931117,1585597.9909287898
19931118,1568097.6012247899
19931119,1559297.96158479
19931122,1533081.02818479
19931123,1554399.85193679
19931124,1575778.52647479
19931126,1583155.81071679
19931129,1584408.7790607898
19931130,1586617.17162079
19931201,1608572.7783767898
19931202,1609338.7922327898
19931203,1606897.5196927898
19931206,1602641.2145327898
19931207,1600879.9564927898
19931208,1601818.41590679
19931209,1594157.7017167897
19931210,1586994.6868107899
19931213,1594178.7658467898
19931214,1584647.8325707898
19931215,1589459.20235479
19931216,1588895.5034967898
19931217,1601971.5858727898
19931220,1607803.65395279
19931221,1604005.7906127898
19931222,1606757.0990827898
19931223,1614817.0018127898
19931227,1621578.8007627898
19931228,1629028.9774627897
19931229,1634286.40080279
19931230,1633840.5864527898
19931231,1638339.2151827898
19940103,1620141.52414479
19940104,1619395.8487107898
19940105,1624359.24286279
19940106,1611523.1395247898
19940107,1617983.1515147898
19940110,1636537.1064247899
19940111,1641209.82952079
19940112,1645220.5134507897
19940113,1644383.6145527898
19940114,1652850.76813079
19940117,1655457.5508347899
19940118,1651711.3820027898
19940119,1640325.74666479
19940120,1647539.8530247898
19940121,1632476.7065060697
19940124,1631575.0906280698
19940125,1621242.2617000698
19940126,1630317.4318340698
19940127,1642484.3991180698
19940128,1647252.73521607
19940131,1655956.82161807
19940201,1667268.1404000698
19940202,1674787.5261380698
19940203,1677220.9851720699
19940204,1633716.4343820699
19940207,1637690.04703607
19940208,1645783.2111040698
19940209,1658896.7961140699
19940210,1648982.17518807
19940211,1613748.2754680698
19940214,1651071.3551760698
19940215,1663732.2636220697
19940216,1674019.4752920698
19940217,1666649.9077460698
19940218,1660254.7491780699
19940222,1675155.5657900698
19940223,1676829.16619607
19940224,1654580.72750807
19940225,1653884.6903780699
19940228,1670438.4517040697
19940301,1669999.08771007
19940302,1670332.9951880698
19940303,1680842.7839360698
19940304,1695626.5408680697
19940307,1712187.4599460699
19940308,1704993.9682160697
19940309,1711348.9557240698
19940310,1704659.88109807
19940311,1714684.5856340698
19940314,1726515.5095440699
19940315,1731434.2736640698
19940316,1740010.7386900699
19940317,1751592.46964407
19940318,1759143.37893207
19940321,1756033.8101780699
19940322,1761453.0673000698
19940323,1760903.2509320697
19940324,1740975.8269820698
19940325,1719849.14451407
19940328,1697083.7196500697
19940329,1654094.8108940697
19940330,1625909.4328840699
19940331,1633945.5567360697
19940404,1613144.6535820698
19940405,1667678.87302407
19940406,1673978.73625007
19940407,1690345.8131280697
19940408,1673772.7598940697
19940411,1673947.0641360697
19940412,1643839.0207300698
19940413,1617459.9236620697
19940414,1619313.26169207
19940415,1618202.2203340698
19940418,1598635.16992607
19940419,1569679.6877680698
19940420,1544135.7445180698
19940421,1572501.2462218096
19940422,1581953.4874348098
19940425,1603883.2537828097
19940426,1611583.4466308097
19940428,1610016.6684478098
19940429,1620077.7748408099
19940502,1638482.5291188098
19940503,1644506.9847218099
19940504,1642370.6488428097
19940505,1643256.1148568098
19940506,1635030.6312948097
19940509,1609622.1653648098
19940510,1616746.12128781
19940511,1603020.4043708097
19940512,1608712.0395818097
19940513,1599172.2492128098
19940516,1585741.1115748098
19940517,1578183.20607481
19940518,1611320.6480188097
19940519,1627755.3786078098
19940520,1620176.6085228098
19940523,1612535.9579828097
19940524,1624332.3935968098
19940525,1626174.6060148098
19940526,1617550.1855188098
19940527,1622746.9878218097
19940531,1619398.2861488098
19940601,1631791.1492588099
19940602,1635696.7502038097
19940603,1643037.8818288099
19940606,1643074.3297388097
19940607,1636348.6341378097
19940608,1614982.3266808097
19940609,1603721.9361348099
19940610,1614795.4703148098
19940613,1619340.0931898097
19940614,1636939.4825578097
19940615,1643005.9528598099
19940616,1650732.0706808097
19940617,1637515.1583998099
19940620,1623040.1187558097
19940621,1603116.8292658099
19940622,1613704.6970598097
19940623,1578779.4431608098
19940624,1570591.9491398097
19940627,1588110.3501968097
19940628,1590442.4289958098
19940629,1604821.0212668097
19940630,1590883.3669268098
19940701,1596232.7212588098
19940705,1599306.0397788098
19940706,1595254.7952868098
19940707,1602843.5988938098
19940708,1613470.9835878098
19940711,1615943.7262648097
19940712,1624413.92971781
19940713,1631383.7158538098
19940714,1634966.9245728098
19940715,1628102.6981088098
19940718,1622799.8764688098
19940719,1606979.0227248098
19940720,1588167.7969618097
19940721,1574702.3195804097
19940722,1580405.0650964098
19940725,1580430.9621384097
19940726,1580464.8000704097
19940727,1573744.8430614097
19940728,1572352.3497734098
19940729,1593945.3750884098
19940801,1605797.5508294096
19940802,1611720.1493394098
19940803,1608877.7101064099
19940804,1596561.9421174098
19940805,1587235.8365834097
19940808,1595440.1989394098
19940809,1599899.6427624098
19940810,1610935.7097444097
19940811,1607262.9811384098
19940812,1620959.3443724096
19940815,1623318.3456154098
19940816,1648531.9027434099
19940817,1655524.8929094097
19940818,1649231.7140974097
19940819,1658471.9366594097
19940822,1654074.8412464098
19940823,1663173.9065994096
19940824,1677663.2599244097
19940825,1682728.5668494096
19940826,1701255.9233354097
19940829,1701180.0598764096
19940830,1709424.1112584097
19940831,1700961.8355734097
19940901,1687192.0234344096
19940902,1674933.4755364098
19940906,1669846.7624644097
19940907,1684150.5911974097
19940908,1698049.6233844098
19940909,1678096.0233074098
19940912,1670353.6122594099
19940913,1680063.8418384097
19940914,1688313.4212894097
19940915,1711933.6037264098
19940916,1705752.8221114099
19940919,1706702.4952404099
19940920,1673055.8571824098
19940921,1655929.2183094097
19940922,1662058.8084844097
19940923,1657965.4289064098
19940926,1653001.5166624098
19940927,1647306.1584264098
19940928,1665849.7416179099
19940929,1666583.9107054097
19940930,1670694.5516454098
19941003,1667425.9370064097
19941004,1639075.2121334097
19941005,1641082.4249574097
19941006,1628950.1322094097
19941007,1649409.7247254096
19941010,1668377.9987244096
19941011,1700145.4307294097
19941012,1694780.9404864097
19941013,1695235.7203684098
19941014,1697190.8606354098
19941017,1690318.5552864098
19941018,1684513.3156424097
19941019,1696752.5610644098
19941020,1685404.2029794098
19941021,1676265.2158608998
19941024,1663957.2889889
19941025,1656521.3696108998
19941026,1675906.4225018998
19941027,1691494.0339248998
19941028,1722815.2133729
19941031,1714145.1664888998
19941101,1699032.6609969
19941102,1699399.9392159
19941103,1702129.7637408997
19941104,1685258.3265588998
19941107,1685451.5639399
19941108,1704772.2051948998
19941109,1704715.1475049
19941110,1699988.5850298998
19941111,1683901.1255938997
19941114,1704622.6351208999
19941115,1704502.3912348999
19941116,1704737.4202048997
19941117,1693461.1798559
19941118,1687229.2483588997
19941121,1679199.9548638999
19941122,1649806.0207538998
19941123,1647545.4594098998
19941125,1666775.0439958998
19941128,1667532.2378858998
19941129,1680653.8985598998
19941130,1674889.9017859
19941201,1648732.5341178998
19941202,1667508.5100398997
19941205,1672302.4541729
19941206,1661764.0784768998
19941207,1642649.7188928998
19941208,1603788.5849528997
19941209,1605083.1383168998
19941212,1611714.1770648998
19941213,1613597.9902118999
19941214,1629966.7902908998
19941215,1640214.8766899
19941216,1640175.9202748998
19941219,1640467.1781759
19941220,1638459.9263228998
19941221,1644269.3803428998
19941222,1645332.1594478998
19941223,1647466.0568449
19941227,1657630.0861429
19941228,1653247.3167259
19941229,1664014.5552539
19941230,1662192.7282518998
19950103,1653797.4614018998
19950104,1662434.7087918997
19950105,1659405.3530258997
19950106,1670760.8635548998
19950109,1674111.5488908999
19950110,1690825.0136908998
19950111,1681932.9874089
19950112,1681722.8145489
19950113,1692767.3510128998
19950116,1718823.4078538998
19950117,1721738.3694508998
19950118,1716468.4194278999
19950119,1704356.1207509
19950120,1691743.8979959
19950123,1683633.6263814098
19950124,1689339.93274741
19950125,1691902.89633741
19950126,1687158.77380941
19950127,1686895.3148914098
19950130,1669155.82645741
19950131,1675188.8676614098
19950201,1681807.5945274099
19950202,1687585.95938341
19950203,1709765.95017341
19950206,1727355.5947634098
19950207,1728591.12679741
19950208,1728496.61691141
19950209,1729522.7707004098
19950210,1744462.8666634099
19950213,1749474.0027874098
19950214,1764560.64043741
19950215,1775145.43727941
19950216,1787931.26608541
19950217,1772504.91119841
19950221,1773116.37122841
19950222,1779103.56096141
19950223,1787934.0165774098
19950224,1791508.81255241
19950227,1777031.5818334098
19950228,1796502.63692241
19950301,1788672.47683741
19950302,1779274.3585524098
19950303,1794666.57847941
19950306,1795495.28563941
19950307,1786210.76085941
19950308,1784827.77132641
19950309,1785477.11496441
19950310,1794992.5012364099
19950313,1798357.04329341
19950314,1809736.8944274099
19950315,1809728.67354141
19950316,1833178.1848184098
19950317,1829587.3235804099
19950320,1835148.20680941
19950321,1826269.49812941
19950322,1825290.63498341
19950323,1834903.3835074098
19950324,1853599.68952041
19950327,1858216.6247024098
19950328,1869119.0128144098
19950329,1867866.08346041
19950330,1868284.99793641
19950331,1862594.3326294099
19950403,1862408.6618694097
19950404,1857611.64418641
19950405,1864196.28949041
19950406,1862952.9811154099
19950407,1866793.66116641
19950410,1878844.87065041
19950411,1870516.19801041
19950412,1880936.4748574097
19950413,1885183.50763241
19950417,1873693.68361541
19950418,1872009.4318714098
19950419,1851638.94574941
19950420,1849971.22500441
19950421,1834648.7505500799
19950424,1863473.8709030799
19950425,1863288.99484308
19950426,1868139.93273708
19950427,1867089.46765708
19950428,1878351.5255870798
19950501,1876101.0500170798
19950502,1885918.59387708
19950503,1905714.5608730798
19950504,1903890.0184600798
19950505,1895441.8592860799
19950508,1909268.0180630798
19950509,1909459.6417260799
19950510,1911813.4130090799
19950511,1920577.94415508
19950512,1920373.8337790798
19950515,1927953.6293750799
19950516,1943725.77967408
19950517,1958558.75162508
19950518,1937358.74523908
19950519,1941201.54566508
19950522,1951441.26872908
19950523,1991606.2508890799
19950524,1977663.8317650799
19950525,1970689.20032908
19950526,1951409.8229190798
19950530,1924786.88414908
19950531,1956690.48979408
19950601,1963864.10898508
19950602,1970215.1849650799
19950605,1982919.9858640798
19950606,1975096.65494508
19950607,1975554.6707950798
19950608,1976246.16944608
19950609,1973764.10745608
19950612,1976580.6125490798
19950613,1996753.5330550799
19950614,2011346.5091350798
19950615,2025537.7814250798
19950616,2038479.39274508
19950619,2069347.5850650799
19950620,2087182.38708508
19950621,2077814.22442508
19950622,2109903.74825408
19950623,2106502.62672408
19950626,2074617.5022950799
19950627,2054137.33239508
19950628,2055142.16103408
19950629,2076455.45151508
19950630,2074933.3924840798
19950703,2073910.74637408
19950705,2083085.45427108
19950706,2122932.86262408
19950707,2147048.7553630797
19950710,2153780.8893840797
19950711,2145997.9861630797
19950712,2191698.65514908
19950713,2202937.21056208
19950714,2207566.78872208
19950717,2218818.0534350798
19950718,2192019.6037220797
19950719,2140389.7396990797
19950720,2147832.93610208
19950721,2135768.00496318
19950724,2172167.28700318
19950725,2202951.41850318
19950726,2220148.28595318
19950727,2251209.29159318
19950728,2230881.9438431803
19950731,2222772.1583031802
19950801,2210021.12842318
19950802,2188096.3478831802
19950803,2177136.39194318
19950804,2190859.20661318
19950807,2199364.39091318
19950808,2208442.6473731804
19950809,2220012.70285318
19950810,2210923.15581318
19950811,2212654.52755318
19950814,2235603.19192318
19950815,2238043.31593318
19950816,2263898.50458318
19950817,2257269.06282318
19950818,2252121.72781318
19950821,2227631.0287331804
19950822,2245311.9455531803
19950823,2250107.95995318
19950824,2248075.74683318
19950825,2238324.53714318
19950828,2217016.30200318
19950829,2213840.29447318
19950830,2235123.53922318
19950831,2246057.57164318
19950901,2240211.72456318
19950905,2280941.38236318
19950906,2298607.9287331803
19950907,2295814.9588231803
19950908,2306869.77520318
19950911,2330330.82011318
19950912,2325531.2276031803
19950913,2333135.27820318
19950914,2345945.38589318
19950915,2321882.07787318
19950918,2338634.6578931804
19950919,2375020.74475318
19950920,2381578.70789318
19950921,2370517.0384431803
19950922,2363915.81845318
19950925,2353177.44801318
19950926,2339546.00026318
19950927,2322251.15864318
19950928,2367087.1883331803
19950929,2358994.42804318
19951002,2338499.8316231803
19951003,2335489.03529318
19951004,2302104.2632531803
19951005,2324404.88637318
19951006,2327001.4163331804
19951009,2275709.95939318
19951010,2257844.16144318
19951011,2288084.2450931803
19951012,2318510.5379031803
19951013,2319917.76988318
19951016,2318141.97514318
19951017,2355166.5518331802
19951018,2372523.81944318
19951019,2375202.62768318
19951020,2344082.21742318
19951023,2326933.48735788
19951024,2321773.18384788
19951025,2292865.2678478803
19951026,2276024.27908788
19951027,2292247.5993078803
19951030,2326445.81344788
19951031,2320629.68264788
19951101,2340499.90234788
19951102,2378600.23948788
19951103,2396172.33662788
19951106,2379375.85443788
19951107,2346330.66781788
19951108,2358436.50333788
19951109,2383736.68692788
19951110,2382255.54428788
19951113,2376566.10965788
19951114,2347103.7943878802
19951115,2354226.4844678803
19951116,2369666.43563788
19951117,2366511.86240788
19951120,2335793.72478788
19951121,2337307.4246478803
19951122,2331253.49548788
19951124,2349400.8127378803
19951127,2348792.89695788
19951128,2385461.69376788
19951129,2411057.0623778803
19951130,2407664.62374788
19951201,2398325.8902278803
19951204,2428616.78916788
19951205,2430398.66085788
19951206,2436203.2513478803
19951207,2421577.05597788
19951208,2431282.22904788
19951211,2428840.84644788
19951212,2414877.19924788
19951213,2440567.6131278803
19951214,2410336.99311788
19951215,2374104.31886788
19951218,2324088.13155788
19951219,2369716.16690788
19951220,2344778.54296788
19951221,2368317.08649788
19951222,2375544.71937788
19951226,2391522.18721788
19951227,2396542.2509778803
19951228,2398918.3488778803
19951229,2412132.18178788
19960102,2412393.75087788
19960103,2377421.58125788
19960104,2339930.85486788
19960105,2335192.36885588
19960108,2346155.72335788
19960109,2281889.7583118803
19960110,2252758.20500788
19960111,2283523.80242388
19960112,2288587.97826188
19960115,2253059.0188278803
19960116,2284676.53746788
19960117,2281639.63298188
19960118,2316053.43446388
19960119,2333974.11040188
19960122,2344705.7936618803
19960123,2330627.34350248
19960124,2355122.82388248
19960125,2352083.5294624805
19960126,2375215.2688124804
19960129,2380346.8072624803
19960130,2402576.55321248
19960131,2420147.35439248
19960201,2428812.94288248
19960202,2429982.2186724804
19960205,2445982.98032248
19960206,2454354.7514324803
19960207,2456416.04875248
19960208,2476994.42307248
19960209,2476281.63754248
19960212,2489963.2821324803
19960213,2487154.32522248
19960214,2471776.96172248
19960215,2465296.39813248
19960216,2455786.35843248
19960220,2439006.04476248
19960221,2473130.4303924805
19960222,2508160.3340224805
19960223,2508105.44294248
19960226,2486275.1491324804
19960227,2469443.92357248
19960228,2473912.4512224803
19960229,2457798.9011624805
19960301,2455779.4842524803
19960304,2472190.4759924803
19960305,2490612.44924248
19960306,2485458.2775524803
19960307,2494868.71258248
19960308,2412713.5041924804
19960311,2443354.9423124804
19960312,2424354.8436624804
19960313,2440135.9035824803
19960314,2444681.4326324803
19960315,2448784.2951024803
19960318,2475873.77276248
19960319,2468156.4595124805
19960320,2465126.4174824804
19960321,2468413.3250024803
19960322,2486803.2888024803
19960325,2484037.3119824803
19960326,2492613.5006424803
19960327,2484731.28554248
19960328,2481341.2829824802
19960329,2475726.5047624805
19960401,2502923.2380624805
19960402,2501058.7992224805
19960403,2500188.7725324803
19960404,2501708.1271224804
19960408,2457725.1759924805
19960409,2453044.3081424804
19960410,2425027.53328248
19960411,2419106.9725924805
19960412,2427938.7769524804
19960415,2434335.9965624805
19960416,2449824.2559724804
19960417,2442442.0959924804
19960418,2459612.8723524804
19960419,2461941.65600248
19960422,2479557.15606248
19960423,2480249.5864699
19960424,2490117.0326659
19960425,2524704.4590739002
19960426,2532921.8922919002
19960429,2528252.0822489
19960430,2522963.3249839
19960501,2531022.0793879
19960502,2482673.0802079
19960503,2483667.0465519
19960506,2481578.4520439003
19960507,2480395.7105499
19960508,2475682.5020019
19960509,2501259.1511699
19960510,2549357.7824899
19960513,2584156.2674019
19960514,2608665.6795359
19960515,2614491.5160719003
19960516,2606920.1455959002
19960517,2615747.4328419003
19960520,2636651.7304179
19960521,2651296.7608739003
19960522,2648150.0329139
19960523,2642981.0356439003
19960524,2653264.7818659
19960528,2629153.3611759
19960529,2619811.6239079
19960530,2634710.1467159
19960531,2636569.7255939
19960603,2632839.7537579
19960604,2643715.1563379
19960605,2667842.9294759
19960606,2650200.8738039
19960607,2630098.9033379
19960610,2622101.2665579002
19960611,2628434.9264999
19960612,2641712.8552639
19960613,2626870.4542679
19960614,2614505.6131099
19960617,2593510.4547339
19960618,2563626.0191699
19960619,2552569.5556739
19960620,2525252.3795419
19960621,2531240.8459219
19960624,2553729.1227639
19960625,2568261.7694339
19960626,2549614.8459159
19960627,2561892.0037439
19960628,2600965.2557759
19960701,2623653.9260819
19960702,2609998.4954319
19960703,2588758.3767759
19960705,2535488.3289119
19960708,2507582.8760799
19960709,2518511.4860459003
19960710,2499423.6802519
19960711,2442934.1718059
19960712,2444690.3545279
19960715,2371469.0286199
19960716,2346527.8494479
19960717,2410056.1118279
19960718,2464471.9895439
19960719,2433547.4501819
19960722,2407136.3736799
19960723,2339969.79696196
19960724,2334046.76859496
19960725,2349679.55921496
19960726,2383013.96308696
19960729,2364218.93942496
19960730,2380270.43605396
19960731,2388447.86276696
19960801,2420636.39057296
19960802,2477923.66908896
19960805,2470060.70199196
19960806,2502369.5930289603
19960807,2546187.15366796
19960808,2529143.29267996
19960809,2525080.95572196
19960812,2530602.54540596
19960813,2498635.38275496
19960814,2528643.95200996
19960815,2535609.34497596
19960816,2550256.55693096
19960819,2550097.05479596
19960820,2558144.0790289603
19960821,2566108.16018896
19960822,2591868.41012296
19960823,2576953.9377589603
19960826,2555449.26454096
19960827,2570164.97541996
19960828,2580453.09079896
19960829,2565815.2316959603
19960830,2548533.4647289603
19960903,2538067.58023596
19960904,2556108.84798396
19960905,2508861.73192696
19960906,2537527.89975296
19960909,2551844.18804296
19960910,2566983.03000896
19960911,2577141.69005096
19960912,2600454.35655996
19960913,2625281.37208996
19960916,2661416.12875296
19960917,2665122.29814696
19960918,2649518.7592739603
19960919,2672410.8495829604
19960920,2683955.50271296
19960923,2676822.24428296
19960924,2719980.40997396
19960925,2736264.5460029603
19960926,2739162.58678996
19960927,2734368.57152296
19960930,2737306.59747796
19961001,2740693.5348689603
19961002,2763547.63267396
19961003,2760721.24818896
19961004,2783713.13664196
19961007,2804630.55685496
19961008,2812807.16843596
19961009,2815040.39887796
19961010,2816282.4572109603
19961011,2830172.22706496
19961014,2863530.24040396
19961015,2835468.82785496
19961016,2837577.83432396
19961017,2852905.84493796
19961018,2858797.28599496
19961021,2839890.47103996
19961022,2804208.33904596
19961023,2810337.87892548
19961024,2807490.81801548
19961025,2804817.05903548
19961028,2796209.13084148
19961029,2788865.55472548
19961030,2797258.04501548
19961031,2811951.81930548
19961101,2793863.67569348
19961104,2811786.57135748
19961105,2847163.38361548
19961106,2909973.07364548
19961107,2924078.64045348
19961108,2942401.74646948
19961111,2961857.66496548
19961112,2965034.22699148
19961113,2993484.40663348
19961114,3027827.69550348
19961115,3039567.41096148
19961118,3029509.65223948
19961119,3040891.87083548
19961120,3043658.41487948
19961121,3013259.72370948
19961122,3071361.7288154797
19961125,3090314.74190948
19961126,3072699.31873348
19961127,3080471.13610548
19961129,3087973.56966148
19961202,3099329.82231548
19961203,3056963.75079348
19961204,3022886.71347548
19961205,3019933.61246348
19961206,3008034.96924748
19961209,3062227.33252548
19961210,3022480.93274548
19961211,2991449.25118148
19961212,2952974.34640548
19961213,2951740.27791148
19961216,2911735.73801148
19961217,2905439.23648548
19961218,2951798.73078948
19961219,3001710.70569548
19961220,3005449.50291548
19961223,2974033.15111148
19961224,2994341.95676548
19961226,3000268.28356948
19961227,3000652.02444348
19961230,2994959.71274148
19961231,2968589.15632548
19970102,2934570.73969548
19970103,2994490.54996148
19970106,3011895.56895548
19970107,3046313.6871294803
19970108,3044411.6029734802
19970109,3061590.02689348
19970110,3080201.25422548
19970113,3086917.54513548
19970114,3144944.5230954797
19970115,3142720.14912948
19970116,3155164.28004548
19970117,3188631.00764548
19970120,3224953.58301948
19970121,3226088.87329948
19970122,3241759.26350348
19970123,3160585.4277722896
19970124,3141043.21460129
19970127,3129845.4169772896
19970128,3136514.1273572897
19970129,3146933.2573732897
19970130,3187223.30977629
19970131,3207374.3448272897
19970203,3235036.7693182896
19970204,3229012.5978442896
19970205,3188659.7182582896
19970206,3194881.3457142897
19970207,3207423.8245772896
19970210,3166144.3006832898
19970211,3174672.64192729
19970212,3228700.09987729
19970213,3279040.11974929
19970214,3280147.23322429
19970218,3307509.67430829
19970219,3292907.80914329
19970220,3244131.2564082895
19970221,3228126.4963032897
19970224,3252016.1290772897
19970225,3264332.51003129
19970226,3233354.32079629
19970227,3193027.8686482897
19970228,3168364.07982629
19970303,3160497.9463992896
19970304,3179254.28459029
19970305,3222984.8054682896
19970306,3219675.1906972895
19970307,3244362.17213029
19970310,3292318.6381072896
19970311,3307540.79825329
19970312,3272972.53868629
19970313,3214193.8010432897
19970314,3227758.9808292896
19970317,3208043.9165102895
19970318,3171745.46279629
19970319,3180096.7788192895
19970320,3181525.23296229
19970321,3186148.4979372895
19970324,3180673.70623029
19970325,3185870.73351029
19970326,3194829.69333429
19970327,3134811.1399512896
19970331,3031236.6191402897
19970401,3045233.43678629
19970402,2996956.7335052895
19970403,3015495.5866252896
19970404,3059558.2223062897
19970407,3091769.6909102895
19970408,3132861.7177892895
19970409,3123956.1301222895
19970410,3105912.35358529
19970411,3029452.42752029
19970414,3057911.24589729
19970415,3082254.85428529
19970416,3097403.2155022896
19970417,3099017.9068122897
19970418,3092694.8180372897
19970421,3062375.0822152896
19970422,3108753.0150842895
19970423,3081279.9369296795
19970424,3082056.4838826796
19970425,3056917.9993396793
19970428,3078078.3504736796
19970429,3169245.4623496793
19970430,3178857.5924696797
19970501,3183620.2384826797
19970502,3250505.7656296794
19970505,3321256.7936496795
19970506,3296315.0973596796
19970507,3259884.2234096793
19970508,3281894.8529496794
19970509,3301135.0981496796
19970512,3332845.073929679
19970513,3313919.2519796793
19970514,3318123.9232596797
19970515,3353492.3030096795
19970516,3312799.5468996796
19970519,3319751.3636796796
19970520,3359237.1289896793
19970521,3365474.3237696793
19970522,3364392.9251696793
19970523,3418156.9103296795
19970527,3418155.5999896796
19970528,3409786.4994896795
19970529,3399836.6302396795
19970530,3418221.062859679
19970602,3425409.1808796795
19970603,3443217.6365696792
19970604,3424539.8846996794
19970605,3443522.7247996796
19970606,3495855.8394026794
19970609,3503249.6625926793
19970610,3503291.0980186793
19970611,3515185.6999166794
19970612,3568668.9608996795
19970613,3604321.6882086797
19970616,3597289.3003456793
19970617,3607897.1912836796
19970618,3636834.0137196793
19970619,3661252.7195996796
19970620,3655344.2138596796
19970623,3592042.1947596795
19970624,3643875.5629396797
19970625,3621508.6539996797
19970626,3618176.4682096792
19970627,3634845.0338996793
19970630,3597393.7617196795
19970701,3619045.8359396798
19970702,3669480.9417996793
19970703,3747148.6518796794
19970707,3748887.8366696797
19970708,3769248.175399679
19970709,3736952.084869679
19970710,3740276.544639679
19970711,3761709.7430696795
19970714,3762845.7259196793
19970715,3780390.0334196794
19970716,3838253.00595968
19970717,3817879.4053996797
19970718,3786689.0755996797
19970721,3768182.5892496794
19970722,3830318.0409996794
19970723,3790794.733339379
19970724,3817720.5698393793
19970725,3795421.7775293794
19970728,3797988.8231493793
19970729,3794535.4271093793
19970730,3858194.022129379
19970731,3879852.848319379
19970801,3865530.933569379
19970804,3893212.071709379
19970805,3923795.9681093795
19970806,3941129.6351193795
19970807,3899978.208829379
19970808,3816507.660459379
19970811,3806219.785579379
19970812,3770979.420729379
19970813,3786022.2763793794
19970814,3790964.267959379
19970815,3711773.1439093794
19970818,3740079.050069379
19970819,3810416.1154593793
19970820,3858080.1065293793
19970821,3817077.067139379
19970822,3798587.0816093795
